"id","schema","table_name","variable_name","IDI20200120","IDI20200720","IDI20201020","IDI20210420","variable_type","collection","agency","description"
1366,"ir_clean","ird_customers","ir_cus_snz_unique_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1367,"ir_clean","ird_customers","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1368,"ir_clean","ird_customers","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1369,"ir_clean","ird_ems","ir_ems_doc_lodge_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1370,"ir_clean","ird_ems","ir_ems_doc_lodge_prefix_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1371,"ir_clean","ird_ems","ir_ems_doc_lodge_suffix_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1372,"ir_clean","ird_ems","ir_ems_earnings_not_liab_imp_ind",1,1,1,1,0,"Tax and income","IRD",NA
1373,"ir_clean","ird_ems","ir_ems_earnings_not_liable_amt",1,1,1,1,0,"Tax and income","IRD",NA
1374,"ir_clean","ird_ems","ir_ems_emp_specific_job_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1375,"ir_clean","ird_ems","ir_ems_employee_end_date",1,1,1,1,0,"Tax and income","IRD",NA
1376,"ir_clean","ird_ems","ir_ems_employee_start_date",1,1,1,1,0,"Tax and income","IRD",NA
1377,"ir_clean","ird_ems","ir_ems_employer_location_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1378,"ir_clean","ird_ems","ir_ems_ent_anzsic06_code",1,1,1,1,0,"Tax and income","IRD",NA
1379,"ir_clean","ird_ems","ir_ems_ent_anzsic96_code",1,1,1,1,0,"Tax and income","IRD",NA
1380,"ir_clean","ird_ems","ir_ems_enterprise_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1381,"ir_clean","ird_ems","ir_ems_fstc_amt",1,1,1,1,0,"Tax and income","IRD",NA
1382,"ir_clean","ird_ems","ir_ems_gross_earnings_amt",1,1,1,1,0,"Tax and income","IRD",NA
1383,"ir_clean","ird_ems","ir_ems_gross_earnings_imp_code",1,1,1,1,0,"Tax and income","IRD",NA
1384,"ir_clean","ird_ems","ir_ems_income_source_code",1,1,1,1,0,"Tax and income","IRD",NA
1385,"ir_clean","ird_ems","ir_ems_ird_timestamp_date",1,1,1,1,0,"Tax and income","IRD",NA
1386,"ir_clean","ird_ems","ir_ems_line_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1387,"ir_clean","ird_ems","ir_ems_lump_sum_ind",1,1,1,1,0,"Tax and income","IRD",NA
1388,"ir_clean","ird_ems","ir_ems_paye_deductions_amt",1,1,1,1,0,"Tax and income","IRD",NA
1389,"ir_clean","ird_ems","ir_ems_paye_imp_ind",1,1,1,1,0,"Tax and income","IRD",NA
1390,"ir_clean","ird_ems","ir_ems_pbn_anzsic06_code",1,1,1,1,0,"Tax and income","IRD",NA
1391,"ir_clean","ird_ems","ir_ems_pbn_anzsic96_code",1,1,1,1,0,"Tax and income","IRD",NA
1392,"ir_clean","ird_ems","ir_ems_pbn_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1393,"ir_clean","ird_ems","ir_ems_processed_date",1,1,1,1,0,"Tax and income","IRD",NA
1394,"ir_clean","ird_ems","ir_ems_return_line_item_code",1,1,1,1,0,"Tax and income","IRD",NA
1395,"ir_clean","ird_ems","ir_ems_return_period_date",1,1,1,1,0,"Tax and income","IRD",NA
1396,"ir_clean","ird_ems","ir_ems_sl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1397,"ir_clean","ird_ems","ir_ems_snz_unique_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1398,"ir_clean","ird_ems","ir_ems_tax_code",1,1,1,1,0,"Tax and income","IRD",NA
1399,"ir_clean","ird_ems","ir_ems_version_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1400,"ir_clean","ird_ems","ir_ems_withholding_type_code",1,1,1,1,0,"Tax and income","IRD",NA
1401,"ir_clean","ird_ems","snz_employer_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1402,"ir_clean","ird_ems","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1403,"ir_clean","ird_ems","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1404,"ir_clean","ird_old_system_numbers","ir_osn_applied_date",1,1,1,1,0,"Tax and income","IRD",NA
1405,"ir_clean","ird_old_system_numbers","ir_osn_ceased_date",1,1,1,1,0,"Tax and income","IRD",NA
1406,"ir_clean","ird_old_system_numbers","ir_osn_ird_timestamp_date",1,1,1,1,0,"Tax and income","IRD",NA
1407,"ir_clean","ird_old_system_numbers","ir_osn_location_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1408,"ir_clean","ird_old_system_numbers","ir_osn_old_snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1409,"ir_clean","ird_old_system_numbers","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1410,"ir_clean","ird_old_system_numbers","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1411,"ir_clean","ird_pts","ir_pts_bstc_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1412,"ir_clean","ird_pts","ir_pts_child_rebate_amt",1,1,1,1,0,"Tax and income","IRD",NA
1413,"ir_clean","ird_pts","ir_pts_child_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1414,"ir_clean","ird_pts","ir_pts_fam_sup_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1415,"ir_clean","ird_pts","ir_pts_family_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1416,"ir_clean","ird_pts","ir_pts_in_work_payment_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1417,"ir_clean","ird_pts","ir_pts_ind_ern_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1418,"ir_clean","ird_pts","ir_pts_low_income_rebate_amt",1,1,1,1,0,"Tax and income","IRD",NA
1419,"ir_clean","ird_pts","ir_pts_parent_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1420,"ir_clean","ird_pts","ir_pts_return_period_date",1,1,1,1,0,"Tax and income","IRD",NA
1421,"ir_clean","ird_pts","ir_pts_sl_liable_amt",1,1,1,1,0,"Tax and income","IRD",NA
1422,"ir_clean","ird_pts","ir_pts_snz_unique_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1423,"ir_clean","ird_pts","ir_pts_taxable_inc_amt",1,1,1,1,0,"Tax and income","IRD",NA
1424,"ir_clean","ird_pts","ir_pts_threshold_rebate_amt",1,1,1,1,0,"Tax and income","IRD",NA
1425,"ir_clean","ird_pts","ir_pts_timestamp_date",1,1,1,1,0,"Tax and income","IRD",NA
1426,"ir_clean","ird_pts","ir_pts_tot_dividend_amt",1,1,1,1,0,"Tax and income","IRD",NA
1427,"ir_clean","ird_pts","ir_pts_tot_dwt_amt",1,1,1,1,0,"Tax and income","IRD",NA
1428,"ir_clean","ird_pts","ir_pts_tot_earner_premium_amt",1,1,1,1,0,"Tax and income","IRD",NA
1429,"ir_clean","ird_pts","ir_pts_tot_exp_amt",1,1,1,1,0,"Tax and income","IRD",NA
1430,"ir_clean","ird_pts","ir_pts_tot_gross_earnings_amt",1,1,1,1,0,"Tax and income","IRD",NA
1431,"ir_clean","ird_pts","ir_pts_tot_interest_amt",1,1,1,1,0,"Tax and income","IRD",NA
1432,"ir_clean","ird_pts","ir_pts_tot_nonliable_earning_amt",1,1,1,1,0,"Tax and income","IRD",NA
1433,"ir_clean","ird_pts","ir_pts_tot_rebates_amt",1,1,1,1,0,"Tax and income","IRD",NA
1434,"ir_clean","ird_pts","ir_pts_tot_rwt_amt",1,1,1,1,0,"Tax and income","IRD",NA
1435,"ir_clean","ird_pts","ir_pts_tot_tax_on_inc_amt",1,1,1,1,0,"Tax and income","IRD",NA
1436,"ir_clean","ird_pts","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1437,"ir_clean","ird_pts","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1438,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_child_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1439,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_estate_trust_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1440,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_fam_sup_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1441,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_family_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1442,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_gross_dividend_amt",1,1,1,1,0,"Tax and income","IRD",NA
1443,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_gross_earnings_407_amt",1,1,1,1,0,"Tax and income","IRD",NA
1444,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_gross_interest_amt",1,1,1,1,0,"Tax and income","IRD",NA
1445,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_in_work_payment_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1446,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_income_imp_ind",1,1,1,1,0,"Tax and income","IRD",NA
1447,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_ird_timestamp_date",1,1,1,1,0,"Tax and income","IRD",NA
1448,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_location_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1449,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_net_profit_amt",1,1,1,1,0,"Tax and income","IRD",NA
1450,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_net_rents_826_amt",1,1,1,1,0,"Tax and income","IRD",NA
1451,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_other_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1452,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_overseas_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1453,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_parent_tax_crdt_entl_amt",1,1,1,1,0,"Tax and income","IRD",NA
1454,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_return_period_date",1,1,1,1,0,"Tax and income","IRD",NA
1455,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_return_version_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1456,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_sl_liable_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1457,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_snz_unique_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1458,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tax_on_taxable_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1459,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_taxable_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1460,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tot_expenses_claimed_amt",1,1,1,1,0,"Tax and income","IRD",NA
1461,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tot_pship_income_amt",1,1,1,1,0,"Tax and income","IRD",NA
1462,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tot_rebate_amt",1,1,1,1,0,"Tax and income","IRD",NA
1463,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tot_sholder_salary_amt",1,1,1,1,0,"Tax and income","IRD",NA
1464,"ir_clean","ird_rtns_keypoints_ir3","ir_ir3_tot_wholding_paymnts_amt",1,1,1,1,0,"Tax and income","IRD",NA
1465,"ir_clean","ird_rtns_keypoints_ir3","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1466,"ir_clean","ird_rtns_keypoints_ir3","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1467,"ir_clean","ird_tax_registrations","ir_treg_applied_date",1,1,1,1,0,"Tax and income","IRD",NA
1468,"ir_clean","ird_tax_registrations","ir_treg_ceased_date",1,1,1,1,0,"Tax and income","IRD",NA
1469,"ir_clean","ird_tax_registrations","ir_treg_corporate_filing_ind",1,1,1,1,0,"Tax and income","IRD",NA
1470,"ir_clean","ird_tax_registrations","ir_treg_electronic_filing_ind",1,1,1,1,0,"Tax and income","IRD",NA
1471,"ir_clean","ird_tax_registrations","ir_treg_filing_frequency_code",1,1,1,1,0,"Tax and income","IRD",NA
1472,"ir_clean","ird_tax_registrations","ir_treg_has_agent_ind",1,1,1,1,0,"Tax and income","IRD",NA
1473,"ir_clean","ird_tax_registrations","ir_treg_ird_timestamp_date",1,1,1,1,0,"Tax and income","IRD",NA
1474,"ir_clean","ird_tax_registrations","ir_treg_location_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1475,"ir_clean","ird_tax_registrations","ir_treg_posting_ind_code",1,1,1,1,0,"Tax and income","IRD",NA
1476,"ir_clean","ird_tax_registrations","ir_treg_snz_unique_nbr",1,1,1,1,0,"Tax and income","IRD",NA
1477,"ir_clean","ird_tax_registrations","ir_treg_tax_type_code",1,1,1,1,0,"Tax and income","IRD",NA
1478,"ir_clean","ird_tax_registrations","ir_treg_treg_end_date",1,1,1,1,0,"Tax and income","IRD",NA
1479,"ir_clean","ird_tax_registrations","ir_treg_treg_start_date",1,1,1,1,0,"Tax and income","IRD",NA
1480,"ir_clean","ird_tax_registrations","ir_treg_treg_status_code",1,1,1,1,0,"Tax and income","IRD",NA
1481,"ir_clean","ird_tax_registrations","snz_ird_uid",1,1,1,1,0,"Tax and income","IRD",NA
1482,"ir_clean","ird_tax_registrations","snz_uid",1,1,1,1,0,"Tax and income","IRD",NA
1483,"wff_clean","fam_adjustments","adjustm_snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1484,"wff_clean","fam_adjustments","adjustm_snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1485,"wff_clean","fam_adjustments","snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1486,"wff_clean","fam_adjustments","snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1487,"wff_clean","fam_adjustments","wff_adj_abated_ind",1,1,1,1,0,"Working for Families","IRD",NA
1488,"wff_clean","fam_adjustments","wff_adj_accident_code",1,1,1,1,0,"Working for Families","IRD",NA
1489,"wff_clean","fam_adjustments","wff_adj_ann_iwp_amt",1,1,1,1,0,"Working for Families","IRD",NA
1490,"wff_clean","fam_adjustments","wff_adj_applied_date",1,1,1,1,0,"Working for Families","IRD",NA
1491,"wff_clean","fam_adjustments","wff_adj_business_adj_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1492,"wff_clean","fam_adjustments","wff_adj_business_adj_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1493,"wff_clean","fam_adjustments","wff_adj_business_begin_date",1,1,1,1,0,"Working for Families","IRD",NA
1494,"wff_clean","fam_adjustments","wff_adj_business_end_date",1,1,1,1,0,"Working for Families","IRD",NA
1495,"wff_clean","fam_adjustments","wff_adj_ceased_date",1,1,1,1,0,"Working for Families","IRD",NA
1496,"wff_clean","fam_adjustments","wff_adj_child_support_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1497,"wff_clean","fam_adjustments","wff_adj_child_support_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1498,"wff_clean","fam_adjustments","wff_adj_ctc_end_date",1,1,1,1,0,"Working for Families","IRD",NA
1499,"wff_clean","fam_adjustments","wff_adj_ctc_ind",1,1,1,1,0,"Working for Families","IRD",NA
1500,"wff_clean","fam_adjustments","wff_adj_daily_rate_acm_adj_ind",1,1,1,1,0,"Working for Families","IRD",NA
1501,"wff_clean","fam_adjustments","wff_adj_dividends_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1502,"wff_clean","fam_adjustments","wff_adj_eligible_per_start_date",1,1,1,1,0,"Working for Families","IRD",NA
1503,"wff_clean","fam_adjustments","wff_adj_est_bus_income_amt",1,1,1,1,0,"Working for Families","IRD",NA
1504,"wff_clean","fam_adjustments","wff_adj_est_cs_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1505,"wff_clean","fam_adjustments","wff_adj_est_cs_received_amt",1,1,1,1,0,"Working for Families","IRD",NA
1506,"wff_clean","fam_adjustments","wff_adj_est_interest_divid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1507,"wff_clean","fam_adjustments","wff_adj_est_super_stud_alw_amt",1,1,1,1,0,"Working for Families","IRD",NA
1508,"wff_clean","fam_adjustments","wff_adj_est_test_benefit_inc_amt",1,1,1,1,0,"Working for Families","IRD",NA
1509,"wff_clean","fam_adjustments","wff_adj_est_tot_salary_wage_amt",1,1,1,1,0,"Working for Families","IRD",NA
1510,"wff_clean","fam_adjustments","wff_adj_est_trust_inc_rec_amt",1,1,1,1,0,"Working for Families","IRD",NA
1511,"wff_clean","fam_adjustments","wff_adj_fam_assmnt_rsn_ind",1,1,1,1,0,"Working for Families","IRD",NA
1512,"wff_clean","fam_adjustments","wff_adj_fam_bstc_entitlement_amt",1,1,1,1,0,"Working for Families","IRD",NA
1513,"wff_clean","fam_adjustments","wff_adj_fb_payment_code",1,1,1,1,0,"Working for Families","IRD",NA
1514,"wff_clean","fam_adjustments","wff_adj_interest_rec_amt",1,1,1,1,0,"Working for Families","IRD",NA
1515,"wff_clean","fam_adjustments","wff_adj_list_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1516,"wff_clean","fam_adjustments","wff_adj_maintenance_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1517,"wff_clean","fam_adjustments","wff_adj_maintenance_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1518,"wff_clean","fam_adjustments","wff_adj_maori_auth_inc_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1519,"wff_clean","fam_adjustments","wff_adj_msd_benefit_serv_code",1,1,1,1,0,"Working for Families","IRD",NA
1520,"wff_clean","fam_adjustments","wff_adj_non_taxable_income_amt",1,1,1,1,0,"Working for Families","IRD",NA
1521,"wff_clean","fam_adjustments","wff_adj_partner_adj_ind",1,1,1,1,0,"Working for Families","IRD",NA
1522,"wff_clean","fam_adjustments","wff_adj_pcc_arrives_nz_date",1,1,1,1,0,"Working for Families","IRD",NA
1523,"wff_clean","fam_adjustments","wff_adj_pcc_departs_nz_date",1,1,1,1,0,"Working for Families","IRD",NA
1524,"wff_clean","fam_adjustments","wff_adj_rental_income_amt",1,1,1,1,0,"Working for Families","IRD",NA
1525,"wff_clean","fam_adjustments","wff_adj_royal_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1526,"wff_clean","fam_adjustments","wff_adj_rtn_prd_date",1,1,1,1,0,"Working for Families","IRD",NA
1527,"wff_clean","fam_adjustments","wff_adj_sq_maint_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1528,"wff_clean","fam_adjustments","wff_adj_sq_maint_recvd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1529,"wff_clean","fam_adjustments","wff_adj_timestamp_date",1,1,1,1,0,"Working for Families","IRD",NA
1530,"wff_clean","fam_adjustments","wff_adj_tot_fam_paid_by_msd_amt",1,1,1,1,0,"Working for Families","IRD",NA
1531,"wff_clean","fam_adjustments","wff_adj_tot_ftc_weeks_worked_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1532,"wff_clean","fam_adjustments","wff_adj_tot_income_credit_amt",1,1,1,1,0,"Working for Families","IRD",NA
1533,"wff_clean","fam_adjustments","wff_adj_tot_income_debit_amt",1,1,1,1,0,"Working for Families","IRD",NA
1534,"wff_clean","fam_adjustments","wff_adj_total_acc_income_amt",1,1,1,1,0,"Working for Families","IRD",NA
1535,"wff_clean","fam_adjustments","wff_adj_total_ctc_amt",1,1,1,1,0,"Working for Families","IRD",NA
1536,"wff_clean","fam_adjustments","wff_adj_total_fam_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1537,"wff_clean","fam_adjustments","wff_adj_total_fstc_amt",1,1,1,1,0,"Working for Families","IRD",NA
1538,"wff_clean","fam_adjustments","wff_adj_total_ftc_amt",1,1,1,1,0,"Working for Families","IRD",NA
1539,"wff_clean","fam_adjustments","wff_adj_total_inc_est_amt",1,1,1,1,0,"Working for Families","IRD",NA
1540,"wff_clean","fam_adjustments","wff_adj_total_ptc_amt",1,1,1,1,0,"Working for Families","IRD",NA
1541,"wff_clean","fam_adjustments","wff_snz_unique_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1542,"wff_clean","fam_children","child_snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1543,"wff_clean","fam_children","child_snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1544,"wff_clean","fam_children","snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1545,"wff_clean","fam_children","snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1546,"wff_clean","fam_children","wff_chi_applied_date",1,1,1,1,0,"Working for Families","IRD",NA
1547,"wff_clean","fam_children","wff_chi_birth_month_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1548,"wff_clean","fam_children","wff_chi_birth_year_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1549,"wff_clean","fam_children","wff_chi_ceased_date",1,1,1,1,0,"Working for Families","IRD",NA
1550,"wff_clean","fam_children","wff_chi_child_key_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1551,"wff_clean","fam_children","wff_chi_days_share_custody_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1552,"wff_clean","fam_children","wff_chi_deceased_ind",1,1,1,1,0,"Working for Families","IRD",NA
1553,"wff_clean","fam_children","wff_chi_end_date",1,1,1,1,0,"Working for Families","IRD",NA
1554,"wff_clean","fam_children","wff_chi_fou_ind",1,1,1,1,0,"Working for Families","IRD",NA
1555,"wff_clean","fam_children","wff_chi_last_ptc_install_date",1,1,1,1,0,"Working for Families","IRD",NA
1556,"wff_clean","fam_children","wff_chi_list_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1557,"wff_clean","fam_children","wff_chi_start_date",1,1,1,1,0,"Working for Families","IRD",NA
1558,"wff_clean","fam_children","wff_chi_timestamp_date",1,1,1,1,0,"Working for Families","IRD",NA
1559,"wff_clean","fam_children","wff_snz_unique_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1560,"wff_clean","fam_daily_rate","snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1561,"wff_clean","fam_daily_rate","snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1562,"wff_clean","fam_daily_rate","wff_fdr_applied_date",1,1,1,1,0,"Working for Families","IRD",NA
1563,"wff_clean","fam_daily_rate","wff_fdr_ceased_date",1,1,1,1,0,"Working for Families","IRD",NA
1564,"wff_clean","fam_daily_rate","wff_fdr_change_reason_code",1,1,1,1,0,"Working for Families","IRD",NA
1565,"wff_clean","fam_daily_rate","wff_fdr_daily_bstc_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1566,"wff_clean","fam_daily_rate","wff_fdr_daily_ctc_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1567,"wff_clean","fam_daily_rate","wff_fdr_daily_fstc_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1568,"wff_clean","fam_daily_rate","wff_fdr_daily_ftc_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1569,"wff_clean","fam_daily_rate","wff_fdr_daily_iwp_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1570,"wff_clean","fam_daily_rate","wff_fdr_daily_ptc_rate_amt",1,1,1,1,0,"Working for Families","IRD",NA
1571,"wff_clean","fam_daily_rate","wff_fdr_eligible_period_end_date",1,1,1,1,0,"Working for Families","IRD",NA
1572,"wff_clean","fam_daily_rate","wff_fdr_list_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1573,"wff_clean","fam_daily_rate","wff_fdr_return_period_date",1,1,1,1,0,"Working for Families","IRD",NA
1574,"wff_clean","fam_daily_rate","wff_fdr_timestamp_date",1,1,1,1,0,"Working for Families","IRD",NA
1575,"wff_clean","fam_daily_rate","wff_snz_unique_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1576,"wff_clean","fam_list_hist","snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1577,"wff_clean","fam_list_hist","snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1578,"wff_clean","fam_list_hist","wff_hist_acc_ind",1,1,1,1,0,"Working for Families","IRD",NA
1579,"wff_clean","fam_list_hist","wff_hist_adjustment_ind",1,1,1,1,0,"Working for Families","IRD",NA
1580,"wff_clean","fam_list_hist","wff_hist_applied_date",1,1,1,1,0,"Working for Families","IRD",NA
1581,"wff_clean","fam_list_hist","wff_hist_benefit_ind",1,1,1,1,0,"Working for Families","IRD",NA
1582,"wff_clean","fam_list_hist","wff_hist_ceased_date",1,1,1,1,0,"Working for Families","IRD",NA
1583,"wff_clean","fam_list_hist","wff_hist_child_ind",1,1,1,1,0,"Working for Families","IRD",NA
1584,"wff_clean","fam_list_hist","wff_hist_end_of_year_ind",1,1,1,1,0,"Working for Families","IRD",NA
1585,"wff_clean","fam_list_hist","wff_hist_ftc_ind",1,1,1,1,0,"Working for Families","IRD",NA
1586,"wff_clean","fam_list_hist","wff_hist_income_ind",1,1,1,1,0,"Working for Families","IRD",NA
1587,"wff_clean","fam_list_hist","wff_hist_iwp_ind",1,1,1,1,0,"Working for Families","IRD",NA
1588,"wff_clean","fam_list_hist","wff_hist_list_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1589,"wff_clean","fam_list_hist","wff_hist_parent_ind",1,1,1,1,0,"Working for Families","IRD",NA
1590,"wff_clean","fam_list_hist","wff_hist_return_period_date",1,1,1,1,0,"Working for Families","IRD",NA
1591,"wff_clean","fam_list_hist","wff_hist_timestamp_date",1,1,1,1,0,"Working for Families","IRD",NA
1592,"wff_clean","fam_list_hist","wff_snz_unique_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1593,"wff_clean","fam_return_dtls","partner_snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1594,"wff_clean","fam_return_dtls","partner_snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1595,"wff_clean","fam_return_dtls","snz_ird_uid",1,1,1,1,0,"Working for Families","IRD",NA
1596,"wff_clean","fam_return_dtls","snz_uid",1,1,1,1,0,"Working for Families","IRD",NA
1597,"wff_clean","fam_return_dtls","wff_frd_acc_gross_amt",1,1,1,1,0,"Working for Families","IRD",NA
1598,"wff_clean","fam_return_dtls","wff_frd_child_support_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1599,"wff_clean","fam_return_dtls","wff_frd_child_support_rec_amt",1,1,1,1,0,"Working for Families","IRD",NA
1600,"wff_clean","fam_return_dtls","wff_frd_children_decease_tot_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1601,"wff_clean","fam_return_dtls","wff_frd_children_ind",1,1,1,1,0,"Working for Families","IRD",NA
1602,"wff_clean","fam_return_dtls","wff_frd_children_total_nbr",1,1,1,1,0,"Working for Families","IRD",NA
1603,"wff_clean","fam_return_dtls","wff_frd_ctc_entitlement_amt",1,1,1,1,0,"Working for Families","IRD",NA
1604,"wff_clean","fam_return_dtls","wff_frd_fam_assessment_amt",1,1,1,1,0,"Working for Families","IRD",NA
1605,"wff_clean","fam_return_dtls","wff_frd_fam_bstc_entitlement_amt",1,1,1,1,0,"Working for Families","IRD",NA
1606,"wff_clean","fam_return_dtls","wff_frd_fam_paid_amt",1,1,1,1,0,"Working for Families","IRD",NA
1607,"wff_clean","fam_return_dtls","wff_frd_fb_payment_code",1,1,1,1,0,"Working for Families","IRD",NA
